is_blue,is_local,is_core,arpu,brand,gender,age,id_area,avg_time,avg_distance,avg_speed,n_obs,manhua_ltime,manhua_lflux,jinrongye_ltime,jinrongye_lflux,zhuti_zhuomian_ltime,zhuti_zhuomian_lflux,wuliu_kuaidi_ltime,wuliu_kuaidi_lflux,yule_zixun_ltime,yule_zixun_lflux,dongzuo_youxi_ltime,dongzuo_youxi_lflux,qiche_xinxi_ltime,qiche_xinxi_lflux,caijing_zixun_ltime,caijing_zixun_lflux,waiyu_ltime,waiyu_lflux,junshi_zixun_ltime,junshi_zixun_lflux,lvyou_chuxing_ltime,lvyou_chuxing_lflux,bangong_wenjiao_ltime,bangong_wenjiao_lflux,shouji_shuma_ltime,shouji_shuma_lflux,shequ_luntan_ltime,shequ_luntan_lflux,hunlian_jiaoyou_ltime,hunlian_jiaoyou_lflux,gongju_ruanjian_ltime,gongju_ruanjian_lflux,tuangou_dazhe_ltime,tuangou_dazhe_lflux,waimai_songcan_ltime,waimai_songcan_lflux,dache_ruanjian_ltime,dache_ruanjian_lflux,cidian_fanyi_ltime,cidian_fanyi_lflux,shejiao_wangluo_ltime,shejiao_wangluo_lflux,anquan_shadu_ltime,anquan_shadu_lflux,dianying_ltime,dianying_lflux,shouji_yuedu_ltime,shouji_yuedu_lflux,liulanqi_ltime,liulanqi_lflux,keji_zixun_ltime,keji_zixun_lflux,fuzhuang_fangzhi_ltime,fuzhuang_fangzhi_lflux,shijian_tianqi_ltime,shijian_tianqi_lflux,dianzi_zhifu_ltime,dianzi_zhifu_lflux,yiliao_jiankang_ltime,yiliao_jiankang_lflux,weizhang_chaxun_ltime,weizhang_chaxun_lflux,shouji_shipin_ltime,shouji_shipin_lflux
0,,,,,,,,1506.04299999999989,21463.9569999999985,109,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,311,苹果,02,08,654101,693.714000000000055,4024.029,140.181000000000012,105,,,2,248,,,301783,11939270,,,,,1746,66721,,,,,,,14532316,266596967,,,345315,3967379,,,108730,74241,1046063,2207996,29891231,820412637,678023,11305643,5009430,48786165,903134,26810635,31316579,38948371,93892,38049,,,50523641,151118373,75497,287561,7282483,264656,,,112,443,4105942,47694553,3999122,102421752,,,267897543,19950636692
0,N,Y,79,苹果,02,13,352122,957.081000000000017,4241.35499999999956,567.19399999999996,62,,,,,,,,,,,,,607,1644,,,,,,,41767,252688,,,78,421,,,206,5115,1426,684642,3135,2970,21741,323,82,263,,,392727,1691297,30222,14500,,,1954561,12316590,,,21397,48616,,,,,10274,35081,,,,,17389182,2192493105
0,,,,,,,,1318.9380000000001,5470.91399999999976,89.4320000000000022,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,49.75,小米,02,06,350825,2006.18499999999995,5146.96000000000004,278.055999999999983,124,,,,,,,37000,2330358,,,,,866334,7913515,79,373,,,,,56004,209477,,,111921862,111453837,,,,,181551,1168117,3682090,176665971,3454033,73778540,84980,104218,,,40463934,73572209,146,8025,5011,1362,12664468,42884746,750489,2364391,,,,,,,20151151,73392544,22809,114811,,,71265938,5752894637
0,Y,Y,36,华为,02,11,350203,789.347999999999956,3143.13000000000011,292.478000000000009,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,245.199999999999989,苹果,02,07,350624,930.793000000000006,11307.1029999999992,332.896999999999991,29,,,,,,,861829,35738017,,,,,524018,8978346,4,584,,,,,5263653,76654640,,,244211,206298,,,4306,1258467,10750342,5458513,63735279,1737157559,2906330,41117252,4993972,63917543,,,86656994,972213536,213,12262,37779,3592587,110266435,133696541,17991415,512330218,62056,1756,,,748000,47510105,7762558,35477140,641581,11876710,2,253,715151586,197191635515
0,Y,Y,22,华为,02,04,350203,554.686000000000035,2249.88599999999997,38.1139999999999972,35,,,,,,,,,,,,,,,,,,,,,2015599,8538837,,,103050,364664,,,1560288,60145,119,392,474350,9076194,84,280,1681464,29910300,,,3335762,334241709,15326,24589,,,17000,28859,489742,723568,,,,,,,135604,3069127,,,,,1488255,19242228
0,,,,,,,,1639.875,4472.75,573.875,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,58,一加,02,06,522127,93.5,227,39,2,,,,,,,825096,125349,,,22,5092,11677,14538,,,,,,,19087,26456,,,15482682,186312323,,,2422554,143541,1039099,3431211,77921847,259497433,4009617,35870752,1145493,869468,,,23147191,272488677,61,152,,,7537784,4488191,2131036,1199025,145,959,,,372818,18727687,3015259,131933958,1447883,2752347,,,81528484,7653427868
0,Y,Y,34.7899999999999991,苹果,02,08,350182,823.230999999999995,8339.79500000000007,76.4869999999999948,39,,,,,,,,,,,,,70289,1019770,3000,17380,,,,,1305097,7982797,,,100986,35241,,,,,21926,1758083,1990440,59381196,255225,202442,344685,10437684,,,10220692,17866881,1709577,2432253,,,128586,7564082,245706,132011,,,,,,,501110,1477979,42133,2889,12504,46876,5222341,156916948
0,Y,Y,65,"""""",03,16,"""""",333.814000000000021,4744.81400000000031,765.794999999999959,161,,,,,,,,,,,,,,,,,,,,,,,,,70739,10754,,,447,2416,1358248,1579473,25139,3076,210,969,,,,,2091085,399691,,,,,10,163,,,,,,,,,1823387,9137341,,,,,312516,228411
0,,,,,,,,1549.94599999999991,7085.53499999999985,52.6739999999999995,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,41.1000000000000014,苹果,01,06,350322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,2289,,,,,,,,,,,,,,,1088,32326,,,,,,
0,Y,Y,66,欧珀,01,05,350204,2385.02599999999984,9570.5,14.8420000000000005,38,,,,,,,516,2760,,,,,520267,718683,11058,8570,,,,,6980555,51809748,,,1347700,4732579,,,316408,29973,55510,71809,17673357,438807843,906882,1285184,19576304,116631277,,,18405805,111269580,474,23873,,,6146995,20756790,239671,562813,2,317,,,0,28,9829384,96756332,237817,185680,,,58124134,1533822781
0,,,,,,,,1340.46199999999999,13691.3850000000002,44.8459999999999965,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,0.0200000000000000004,"""""",03,16,"""""",1594.96100000000001,9303.96099999999933,77.921999999999997,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,2325.51699999999983,15581.0339999999997,29.0339999999999989,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,23,苹果,02,09,350802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11929,671733,31683,449819,,,,,,,2000,12867,,,,,,,,,,,,,,,9486,22680,,,,,0,672
0,Y,Y,129.699999999999989,华为,02,10,350102,389.649000000000001,2216.89199999999983,671.676000000000045,37,,,,,,,106,751,,,,,232795,2870448,308,317,,,,,42883,155646,,,183511,103552,,,15025,424,2114124,47082872,2827579,256928123,6703109,131118502,6921626,42346555,4292,99414,1530844,10945839,85658,1242823,,,50834543,38474431,8470300,38241266,,,,,,,5786872,98517740,100700,447650,,,85740432,2766248202
0,Y,Y,13.0999999999999996,"""""",01,12,350500,413.5,2172.19999999999982,81.0999999999999943,10,,,,,,,,,,,,,907,471,,,,,,,1544,25334,,,453008,866803,,,33061,36966,1188000,372753,452846,12866368,414158,514947,,,,,234610,4208358,,,,,1063,1195,376,4071,,,,,389363,300840,8255400,21934184,,,,,696724,7789176
0,N,Y,35,IQOO,01,06,350823,1989.87300000000005,4103.01599999999962,163.794000000000011,63,,,,,,,,,,,,,,,,,,,,,26,2679,,,649,1916,,,,,4004,59938,214479,1222626,,,585117,111936,,,70497,540639,4842,7802,,,,,42176,100704,,,,,,,161053,205209,84000,12393175,,,151834,3446453
0,Y,N,36,苹果,02,07,420582,1199.06700000000001,14591.7330000000002,54.5330000000000013,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1948,,,,,,,,,,,,,,,36,252,,,,,,,,,,,,,503,8895
0,,,,,,,,1541.58799999999997,6977.35300000000007,25.1759999999999984,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,532.428999999999974,8581.14300000000003,267.571000000000026,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,39.1000000000000014,"""""",02,06,510104,757.543999999999983,3489.64899999999989,55.8599999999999994,57,,,,,,,35256,12176,,,,,28079,16411,,,,,,,10750522,62310097,,,186510,19169,,,4897866,54363109,4955,381496,7475994,692649930,2181592,48246208,14880772,176874415,270264,1231443,78876129,1574170594,7000,2150273,,,4079831,13673760,81360,552537,2,771,,,,,20937659,102977710,82203,216571,,,43853836,1774023362
0,,,,,,,,1297.73800000000006,13358.9380000000001,134.937999999999988,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,16,华为,01,11,350104,1884.79999999999995,4514.39999999999964,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,558.131999999999948,3195.71099999999979,1140.05300000000011,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,243.680000000000007,荣耀,01,10,342130,3076.44399999999996,5512.8149999999996,128.777999999999992,27,,,,,,,218705,58325,,,,,225000,1677307,35617,446535,,,,,3384722,30670752,,,432,8320,,,2025,24996,604646,601935,2345766,2615771,,,177983,3604950,,,572168,831363,1003371,331036,,,7859472,7879208,141426,75351,388000,7924910,,,,,2764913,34679606,0,80,,,61865364,6525017462
0,Y,Y,51,华为,02,12,350628,1549.69200000000001,18072.0770000000011,171.307999999999993,13,,,,,,,,,,,,,,,,,,,,,73790,1523392,,,,,,,11878,5332,,,2165,114752,265030,431894,11014,16926,,,225156,7975693,164016,283601,,,25811,48819,5830,49373,,,,,28496,253847,127070,310407,,,,,3317981,213414772
0,Y,Y,58,苹果,01,10,352622,2480.96399999999994,28879.7089999999989,92.3640000000000043,55,,,,,,,444233,13005465,,,,,1373101,1214688,1678,78144,,,,,5033006,68342292,,,6525675,662038,,,47,357,45071,4227551,3891274,7109120,217699,301364,3969942,51679437,,,55341729,2197248738,295923,187844,80,888,5026680,12124227,212869,123525,46723,1260824,,,1,355,2047334,36427962,9852,21486,,,71265566,5583275292
0,Y,Y,0.0200000000000000004,东方龙,03,16,"""""",1863.13000000000011,16829.4680000000008,47.2989999999999995,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,92,华为,02,08,350628,828.589000000000055,4447.11200000000008,347.036999999999978,107,,,,,,,9518,1124317,,,,,136829,127486,,,,,,,1874123,19520813,,,258326,938182,,,5000,360,1550946,42577850,36522417,1258807130,9748259,183292614,716801,47032897,211002,2106612,2829324,63389218,107664,595317,,,11128696,46462310,4290373,41364514,674243,14934544,,,246,9798,7586542,43818132,188613,127158,4609,3111,39150605,6701552107
0,Y,Y,0.119999999999999996,东方龙,03,16,"""""",2228.47699999999986,4677.8720000000003,62.0120000000000005,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,1387.94499999999994,3433.37300000000005,178.544999999999987,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,29,华为,02,12,362401,707.115000000000009,2034.38499999999999,107.614999999999995,26,,,,,,,,,,,,,40511,4632,,,,,,,891361,4211454,,,29644,20391,,,2272510,58602,115866,51736,1115360,81254575,380288,1205047,45567,25892,,,4032837,322507727,675,18494,,,96699,22471827,410120,1586601,,,,,,,6273813,106314894,,,,,2781033,60662966
0,,,,,,,,1064.45900000000006,11995.7299999999996,55.4859999999999971,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,41,苹果,02,07,350204,987.208999999999946,5972.57099999999991,40.0330000000000013,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12089,17766,,,,,91358,8359,,,,,,,,,9000,894,,,,,929794,203848810
0,Y,Y,145.280000000000001,苹果,01,09,350824,1892.9860000000001,13091.5490000000009,48.6340000000000003,71,,,,,,,1301277,32060073,,,,,1038,18231,529510,1011982,,,,,8776798,143893820,,,23634,11402,,,,,114492,1380806,1152044,22750433,900023,8811326,32662814,31705275,,,2315542,17769318,111186,1432780,,,592635,2861190,263041,538868,5614,5615,,,,,3040676,41133622,853,433,127,272799,200668169,2436900281
0,Y,Y,49.8999999999999986,苹果,02,05,441900,1973.17399999999998,8608.82599999999911,49.3699999999999974,46,,,,,,,700258,11031096,,,,,124087,1882495,189,3377,,,,,16602102,85437861,,,0,60,,,,,220568,2780440,21394631,415940629,577180,13513438,10191724,157570769,,,28518197,1524643029,3,549,,,5352798,29159172,42,5330,4,581,,,2199,1033493,8572367,173393896,6735,2020,151133,1387378,111737471,6092253966
0,Y,Y,0,HONOR,01,06,350182,1319.4369999999999,8076.42000000000007,38.7980000000000018,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1427,,,,,3000,913,,,27095,6693,,,,,,,,,,,,,,,,,,,,,259563,2155148
0,Y,Y,58,三星,02,06,210902,2266.90599999999995,4411.69800000000032,8.88700000000000045,53,,,,,,,347,2176,,,,,110115,994133,79,3354,,,,,38314284,260585006,125000,279227,148641,314121,,,9218730,104066,459917,657225,9622737,126742261,1898975,6909792,26002234,228241708,25,240,46832858,1012559623,517417,4673903,7,223,8404542,12934897,3863418,1898217,2,134,,,1346992,33550991,12898850,87963558,241203142,152156828,19,112,96594035,5252324133
0,,,,,,,,1159.875,15156,60.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,2336.91699999999992,19076.6670000000013,39.3329999999999984,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,154.509999999999991,苹果,01,07,431224,857.724000000000046,4993.96600000000035,138.413999999999987,29,,,,,,,28000,437,,,,,20482601,1648534000,217265,18786475,,,,,1569552,46233738,668,23016,25897,193827,,,97,920,188707,2610315,844136,51974402,97469,193766,591895,9078143,,,3327365,10614565,367534,276511,22,239,33713882,101409500,54715,183859,,,,,,,1994116,56274598,93171,2149086,1000,47739,176663195,27429242817
0,Y,Y,29,REALME,01,04,350881,963,50731.8000000000029,44668.4000000000015,5,,,,,,,496767,2263343,,,,,134230,838705,,,,,,,633890,620238,,,294712,205611,,,710869,294885,5358725,9961019,37668641,602115433,14548881,18945585,1150171,5250936,,,12862227,39795835,830,12604,,,353519,286962,1102592,1286937,213,2405,,,89,518,5278523,16729786,230601,157973,,,289856613,17788985357
0,Y,Y,89,华为,02,13,220323,3435,24695,26,1,,,,,,,15000,448,,,,,158511,34332,65002,166727,,,,,101,614,,,1184177,284402,,,102732,26968,1286578,4639966,3666168,915808,2000,760,68134,4325,,,1765749,3308685,43578,18692,,,159077,2120923,1517408,2690805,11416665,136329868,,,,,1926592,2262596,120290,32753,2002,28042,79019268,2263200168
0,N,N,10,华为,01,10,142623,754.600000000000023,5325.47999999999956,81.4399999999999977,25,,,,,,,,,,,,,4022437,47288519,99000,33976,,,,,9498898,73419546,,,31711,286726,,,,,40690,1010,6388935,49675731,170248,219687,12271918,92218498,,,624103,2481666,137920,246328,,,15231831,15132658,47342939,38394200,,,,,,,1499425,1376221,3568,2558,190927,509642,121777676,4349040080
0,Y,Y,24.75,苹果,01,08,350623,1397.79199999999992,11521.3130000000001,230.917000000000002,96,,,,,,,,,,,,,,,,,,,,,,,,,374,152,,,,,,,3865,1372,9782,59384,,,,,55920,13299,,,,,57834,169905,335,3578,,,,,,,55172,1044440,,,,,1552002,348470927
0,Y,Y,44,苹果,01,12,350204,631.178999999999974,4206.07099999999991,92.8389999999999986,56,,,,,,,,,,,,,17440,770752,,,,,,,,,,,,,,,,,,,,,,,,,,,10555,108120,,,,,,,2448,26249,,,,,,,14722,20223,,,,,7002,28076
0,Y,Y,102.200000000000003,苹果,02,07,341182,1321.93299999999999,15657.7780000000002,135.711000000000013,45,,,,,,,169,828,,,2,468,67,2430,,,,,,,1347491,4043016,,,153721,23225,,,,,17151,157835,6353987,160437038,2296245,8855882,1038054,1534740,,,2097302,4115273,124629,5187565,,,22470955,24378373,322882,689914,8,312,,,,,3601123,40262572,145319,2242469,2,339,124362458,16162139950
0,Y,Y,19,苹果,02,06,341221,844.102999999999952,4377.44899999999961,75.8719999999999999,78,,,,,,,0,40,,,,,35147,1164276,2,162,,,,,2526631,10074041,,,6000,34193,,,,,37632,2560106,2569853,30770664,432411,6431278,1899228,15782949,,,20054656,1121001962,51579,199359,,,1360813,5003360,6922,25550,49555,3560,,,27000,449145,3575166,31356650,258663,2002485,,,12561729,360288990
0,Y,Y,52.7000000000000028,苹果,02,05,522428,139.213999999999999,1342.21399999999994,155.356999999999999,28,,,,,,,219,1442,,,20025,9902,401336,51976,560139,1021236,,,,,4748590,55226948,,,61518,65534,,,5000,1750591,1361089,25809293,17007964,468438327,458258,15113842,873435,5665653,1056496,522210,4354925,6392004,1362140,1221636,,,2894086,20519879,5314,37491,115,1635,,,253030,4690265,17615236,146894952,189851,3703034,,,138867321,8357365015
0,Y,Y,90.5999999999999943,苹果,02,09,360622,1183.73399999999992,5195.97900000000027,409.5,94,,,,,,,332000,12558016,,,,,,,18,3176,,,,,,,,,,,,,,,34527,294430,146,1920,,,29513,41202,,,16000,427875,,,,,,,2231,22694,,,,,,,127947,111461,,,,,248932,2714547
0,Y,Y,15,苹果,02,05,230803,866.240000000000009,1858.77999999999997,69.6599999999999966,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,1960,,,,,,,,,,,,,,,,,,,,,677,18680
0,Y,Y,46,一加,01,06,350521,3545.50799999999981,13203.4770000000008,81.2620000000000005,65,,,36,296,,,1777015,36618569,,,61092,8227,3993629,41442752,,,,,,,2820379,10417791,,,70155,31282,2,468,0,40,59325,1156769,11130493,453540871,8474817,99082280,3171993,95603279,,,16754627,45195245,8964,178111,,,16375745,119214212,2159130,8791582,19025,39217,,,60000,23110,12037801,32930674,714598,1983512,,,936498825,6859631126
0,Y,Y,166,华为,02,09,350783,2079.38500000000022,5030.60400000000027,124.275000000000006,91,,,,,,,4593501,4408306,,,,,362254,1750672,,,,,,,9388798,63571523,,,654459,16357878,,,7,346,399705,2709930,10034620,322758653,3452079,81010512,6359932,13448362,,,6839152,30532923,184260,1324383,,,4564872,11452783,1999260,3002267,4051982,61453101,,,11296,26570,11345208,20109162,243655,8404373,,,85539076,6410522651
0,N,Y,52,苹果,02,12,352127,538.971000000000004,1822.68599999999992,76.742999999999995,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1012,432073,3062374,,,,,,,40573,2503001,,,,,,,5681,14119,,,,,,,181004,11293628,,,,,1843796,241515237
0,Y,Y,40.7999999999999972,华为,02,08,522130,639.745000000000005,3410.53900000000021,300.709000000000003,165,,,,,,,515000,1893155,,,,,74214166,146322587,4170,874537,,,,,9616109,153344393,,,7473,2110,,,17080,2240618,406569,2366948,22574834,1094921178,1303624,63445902,4190551,96312802,,,2375417,13630265,185398,699329,,,33784760,62736451,2507869,4982224,183,1378,,,56900,4084858,6891413,118524724,49635,7474,,,195063341,7059012384
0,Y,Y,80.2600000000000051,苹果,01,08,350622,577.788999999999987,5318.63199999999961,127.5,76,,,,,,,6910,20796,,,,,72,437,,,,,,,26416,377214,,,,,,,,,,,18639,93273,,,3672,19174,,,151021,2316530,,,,,13756,40546,4000,12676,,,,,,,962940,1540712,,,3982,8904,10315653,105656331
0,Y,Y,56.7899999999999991,苹果,01,12,350204,490.37700000000001,2149.10399999999981,104.739999999999995,77,,,,,,,,,,,,,232693,1793365,211994,39473,,,,,1487091,9769776,,,575,152,,,,,5410,346597,4989454,9884890,403872,3636242,5623501,27618636,,,1005390,2950782,486618,3294250,,,304767,6830716,865456,1127484,,,,,694241,18641582,1079358,10990942,,,,,12704256,994327294
0,,,,,,,,3415.23100000000022,3167.154,38.0769999999999982,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,545.75,2414.25,38.125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,85,苹果,01,10,342222,1475.36999999999989,19060.7410000000018,53.3699999999999974,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31512,960,,,52,144,,,847,29794,,,,,,,,,,,,,,,15228,69287,,,,,405914,2079522
0,Y,Y,82,荣耀,01,10,350204,269.75,5999.5,144.5,4,,,,,,,699,4520,,,,,50149,4829,33007,178778,,,,,2013587,5538134,,,61354,7797,,,,,75445,117438,27175376,140338618,8800,108298,941513,16550091,,,1645554,4441822,170147,78205,,,170830,3103855,1160285,3185031,193000,1883573,,,,,15793622,93421166,204302,23256,,,16271501,80167354
0,Y,Y,33,苹果,02,10,140121,1274.81799999999998,1853.72700000000009,57.4549999999999983,11,,,,,,,,,,,,,70,15181,120280,7260,,,,,60000,529807,,,,,,,,,226,12336,3,1284,715,21332,,,,,237041,1585332,1000,13417,,,2506299,12672035,15195,700997,,,,,,,516923,31940374,1,265,,,8125092,159257315
0,Y,Y,25.620000000000001,苹果,01,06,350204,573.273000000000025,3385.90900000000011,123.409000000000006,22,,,2,317,,,691008,14118953,,,,,1194654,2158413,,,,,,,235537,1035507,,,730224,1872460,,,,,13603,4723631,2863476,43526392,1466297,13936146,94000,4569809,,,575860,3232342,37663,15890,,,787005,7505861,5265,49383,112,8491,,,,,566775,2840925,90,312,,,12249360,1299375296
0,Y,N,0,维沃,02,05,350822,679.600000000000023,2956.80000000000018,16.8000000000000007,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,230,,,,,,,136427,717315,,,,,,,60191,5122,,,,,,,,,,,,,72018,22939251
0,Y,Y,28.3999999999999986,红米,02,13,352101,1685,38744.3329999999987,1538,3,,,,,,,,,,,,,122,736,,,,,,,,,,,8193312,3151200,,,,,,,10200,219986,95875,8455,0,60,,,5554443,1874644,,,,,,,43000,136060,,,,,,,108332,44321,,,,,534224,1666549
0,,,,,,,,2035.69399999999996,13866.1630000000005,47.2239999999999966,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,19.3999999999999986,欧珀,02,06,350625,2336.40000000000009,19413.2669999999998,78.1329999999999956,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,5432
0,Y,Y,38,苹果,01,10,352201,1111.09999999999991,9306.26699999999983,63.4669999999999987,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,2280,,,,,,,,,,,,,,,0,840,,,,,88972,26408
0,Y,Y,40.2000000000000028,IQOO,01,08,350204,488.853999999999985,2032.41699999999992,114.25,48,,,,,,,15,184,,,112000,38005,127656,72460157,1355272,10990923,,,,,10732019,425134772,,,4930381,185237162,378,2570,11078,1424,195301,2893377,8849366,315473128,3302976,113856899,3318324,166814102,,,12536286,193519151,64661,2279599,,,1136206,5796062,3391352,4252414,117609,1085512,,,64,132,9367792,118835956,922700,1633929,,,98152423,14862629867
0,Y,Y,59,苹果,02,06,350623,1817.94699999999989,12393.0529999999999,35.0529999999999973,38,,,,,,,180015,3147937,,,,,1,254,,,,,,,77655,39307,,,1267,12379,,,,,13714,6955222,4298748,51710485,594727,3758273,53,316,,,17902879,927998679,,,,,2869297,2239229,12134,71395,,,,,,,2122244,13204545,76350,191869,,,46346537,1124916006
0,,,,,,,,2135.71399999999994,6852.85699999999997,30.8569999999999993,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,39,荣耀,01,06,352203,968.071000000000026,2903.9699999999998,57.2629999999999981,99,,,,,,,39000,2751947,,,,,590,1104,184009,210930,,,,,6020353,18000989,,,378348,191287,,,1696709,51173453,1221268,315339,470755,12758144,652342,31725257,3333418,67067831,,,12172613,573538886,1852,17292,,,1648504,5086876,1457924,1796811,1,336,,,,,4808186,9098604,,,3,253,14069719,655841763
0,N,Y,57,维沃,01,05,530627,485.447999999999979,4326.82800000000043,380.586000000000013,29,,,,,,,,,,,,,951,10627,273,8040,,,,,13565668,74795746,,,,,,,4166942,101022411,120721,44981,4918009,72434800,2512651,4887185,2262011,53554035,,,3506436,9060074,596834,2026744,,,90060109,198170450,819606,4003242,2,425,,,,,22625149,43030109,28000,2924,,,113295752,7184498989
0,Y,Y,59.0900000000000034,荣耀,01,14,352122,1098.42900000000009,9848.49200000000019,50.7139999999999986,63,,,,,,,124,231,,,,,349711,1017262,40028,3895,,,,,94111,1178844,,,117925,2713735,,,,,446366,891803,1255986,40760711,2000,1586,14000,8572,,,1420125,17517487,172429,48003,6000,2016,3063405,2491591,37457,95894,,,,,,,99631,58076,4321,12270,,,57426098,4910427630
0,Y,Y,46.2999999999999972,华为,02,06,350582,631.980000000000018,2005.37300000000005,136.078000000000003,51,,,,,,,321348,38292,,,,,42,312,,,,,,,2671210,7559285,82000,859809,222,768,,,14065450,426032,3035953,110474191,5835003,800590291,942125,15407690,744862,3694253,,,31383898,1285944709,115299,193468,,,1481916,11154658,1395009,8145627,1,1976,,,,,4821662,62887016,174534,689624,,,9784919,396044307
0,Y,Y,32.1000000000000014,华为,02,14,350403,445.048999999999978,3914.95100000000002,435.927000000000021,41,,,,,,,,,,,,,,,,,,,,,329425,2397457,,,82376,3289,,,,,,,340,304,,,,,,,,,770,8181,,,24000,4344,,,,,,,,,6828,2665,,,,,3474732,29120568
0,Y,Y,28,华为,02,09,610521,3922.08300000000008,30487.3329999999987,32.25,12,,,0,60,,,156871,27980,,,,,16000,3560,,,,,,,147,11366,,,123877,14756,,,283143,10305,2,334,7438960,556342445,298021,875779,194656,59873,,,2806067,6921085,,,,,873806,4881745,471930,243077,86098,4801228,,,,,817154,8144314,,,,,47409778,1809084790
0,Y,Y,85,"""""",01,06,350624,3526.56800000000021,6766.48599999999988,18.3509999999999991,37,,,,,,,,,,,,,62582,23712,,,,,262,304,18580073,31968649,,,1472603,17982790,,,45769,6526,89337795,3891598,18005841,99656094,1357345,9066149,17464709,92666493,,,163856332,100195765,35183,13034,27464,4081813,76300312,28309373,33694618,23143234,407157,1273149,,,1002,1676,3619566,7897188,25795,14675,,,580041531,9141584357
